-1.4860489368438723,-0.4819569587707523
0.05566128745618776,-0.292051017638329
1.6043888124576824,-0.17215717262015173
3.156291746996186,-0.10485478924553145
4.709311545401855,-0.07226682426846012
6.262592738689588,-0.056454140053805835
7.815863336087613,-0.03963276529577869
9.368976385631102,-0.011841377058765482
10.921978656016906,0.021572010558206893
12.4750171263042,0.053258229322627706
14.028239756389315,0.07406927607805427
15.581459070313258,0.09510246111033611
17.134626770195958,0.11956815063506929
18.68777279472769,0.14549334265659494
20.24104682743519,0.16229390923677794
21.794398343690876,0.15927947242855411
23.347576162867746,0.13516393766171658
24.90046221889297,0.09676072234797552
26.453165385445875,0.051514565691262344
28.005861573433073,0.006026667378719992
29.55858955178578,-0.03820063170585296
31.111221958053058,-0.08624972307687599
32.663099040205886,-0.15391588126222472
34.21502699765895,-0.21987478134730065
35.76538421966585,-0.31455133692349274
37.31743152665372,-0.3873835159827243
38.87283568724744,-0.5334632776348908
40.33844821511068,-1.0169244160613762
41.67719013658642,-1.8215375000022
42.85050635237571,-2.839677611751838
43.74915398827756,-4.11636923851283
44.27852750606603,-5.575614740032958
44.50234841956197,-7.117785337180603
44.60072105238435,-8.668427688728837
44.564922109380454,-10.221205645139502
44.439853976548044,-11.769588520324083
44.17272179130724,-13.29982900963716
43.714834249116805,-14.784130611044793
43.10396280775443,-16.212288823500813
42.35975378157267,-17.577606934638233
41.460124431957546,-18.843954914955102
40.396505220167036,-19.976173503303713
39.19259703295352,-20.957401668045545
37.88998696977756,-21.80429765885573
36.5258132794383,-22.54821941487124
35.11463312982665,-23.197641031966985
33.66035481575594,-23.743416982021614
32.17968884065437,-24.21308361343603
30.695037663543978,-24.669916240715768
29.216905119515424,-25.14794928113147
27.71771265264974,-25.55526814540127
26.218406315863703,-25.961042351985853
24.696769696477453,-26.27188567596072
23.156857865095404,-26.4792967395881
21.604375663570032,-26.47307397769287
20.065529261392154,-26.20860173149183
18.631759387271348,-25.621904155991714
17.343109293804606,-24.74627324690639
16.138021262273707,-23.76431363677964
14.976219202187544,-22.734098139305484
13.857967467141611,-21.655634970344277
12.702301618375895,-20.617644763605046
11.509678439882583,-19.622472729299847
10.303748283148307,-18.64325958521725
9.092793767942132,-17.67067722734354
7.855541691479676,-16.731142151420734
6.510492184452728,-15.955613735465803
5.026081230269904,-15.493804789365674
3.4756885411979095,-15.402202772056672
1.924918514860501,-15.470787955293074
0.37420674462627257,-15.56671491168811
-1.1573935639376858,-15.819425576813922
-2.5717630510188205,-16.427279234034874
-3.7114673281839528,-17.49446795971663
-4.588619019067503,-18.77637260332139
-5.160230731390173,-20.216715160173383
-5.567095012581573,-21.71760138547636
-5.738113840751706,-23.26101339920704
-5.755494155006197,-24.814565728815147
-5.615074136244376,-26.361523768320914
-5.3405168168683845,-27.889658150480706
-5.020871967949405,-29.41105986961096
-4.893342695777918,-30.958636685463155
-5.101534805973946,-32.50326231305095
-5.6179359226277565,-33.968343357271266
-6.355160162371174,-35.33562387905408
-7.168562554395264,-36.658636505183
-7.923578160618015,-38.01779783242087
-8.394307922229377,-39.50429436325623
-8.327962898773558,-41.04144401862371
-7.913021104422191,-42.53910056281594
-7.2073024047426,-43.92358023585772
-6.384871124562817,-45.23862687591125
-5.482177880223118,-46.50413101137535
-4.551757439189759,-47.74700568924766
-3.514147320485966,-48.90282820765182
-2.238379942295766,-49.788824111794455
-0.8482908764413728,-50.48297354241559
0.6192376143985341,-50.98679810832255
2.1618080614095048,-51.1700895487997
3.715039037946292,-51.14979836338988
5.263964813115007,-51.07946423207413
6.796857953555045,-50.81368820399705
8.317961227438834,-50.50064151798864
9.848036551013282,-50.23901154700143
11.394637166471087,-50.082187787420374
12.944243621214769,-49.97590877261532
14.49699805315469,-50.02472842235919
16.028133433648858,-50.28528360555076
17.477957013014382,-50.84537263784748
18.826604722887293,-51.62386229393692
20.06402553415179,-52.56109288700475
21.185366663081354,-53.63654887530674
22.20080621405105,-54.811850170831576
23.145236715899,-56.04526569484262
24.052523174530485,-57.30611904825171
24.924700093535968,-58.59148175868955
25.753739412771587,-59.90515766840793
26.515183923810145,-61.25929690897248
27.17987832476239,-62.66376868082462
27.729938051656237,-64.11645877764633
28.117070524396762,-65.62090281793974
28.27911898090834,-67.1654341754387
28.179141211343964,-68.72669167608399
27.60961621789968,-70.17695730641762
26.52557843548119,-71.35723882530807
25.122372691900697,-72.10690139341196
23.59050534559624,-72.36336669401274
22.037155372155652,-72.37308393561844
20.488658782700412,-72.23594539768102
18.96239088681154,-71.94828696121492
17.458593104940235,-71.55806593571494
15.958730239977545,-71.15411323986378
14.451653753870328,-70.77777288563259
12.941897531961494,-70.41230482225474
11.427985696795954,-70.06444673614986
9.914626982264046,-69.71419290408608
8.404601354568939,-69.34983862505548
6.899163253193318,-68.96696693651892
5.392841266850872,-68.58759464979818
3.8788929623396817,-68.23989715482693
2.366266692351843,-67.88648326480602
0.8850951841103217,-67.41849649684931
-0.5142015294905206,-66.74398532169965
-1.8169400299233853,-65.89401477380729
-2.9935687922072547,-64.8801511412598
-4.046127831802959,-63.73746869015018
-5.020667405535183,-62.527909432870835
-5.996275078941609,-61.318951480613485
-7.043645508944585,-60.1722613024577
-8.129427299858822,-59.06121811901426
-9.253067687975406,-57.98865511909565
-10.367726002728464,-56.90678189184675
-11.42569208941606,-55.769393720680156
-12.44594266145955,-54.5980613865899
-13.471236636829072,-53.431142073573646
-14.520912887587217,-52.286101992850554
-15.567105227724594,-51.137880418046564
-16.586803352799603,-49.96606815336296
-17.580608352738434,-48.77220792357068
-18.5753026469859,-47.579126325919766
-19.61115832119263,-46.42144403945031
-20.645421685888408,-45.2628854394801
-21.496537253059305,-43.96811188729133
-22.44630612302596,-42.73423668779576
-23.200137906216906,-41.37080906387668
-23.750914785814423,-39.91305188783814
-24.020524746111207,-38.387119324500645
-24.090210079448777,-36.833313080297714
-24.133606628361758,-35.281129196726155
-24.162289875489463,-33.72789071179269
-24.15971983830008,-32.1745717104765
-24.11354170717777,-30.62184463181324
-23.9930704467468,-29.073198302794424
-23.77935921860201,-27.534673691599682
-23.50182225038821,-26.00624511077919
-23.212188588846743,-24.480151113841654
-22.920476419347853,-22.954398119953613
-22.593136936501793,-21.435929636015754
-22.205018068693644,-19.931871020175606
-21.764152235414805,-18.442355315800295
-21.300876050254853,-16.959745273542453
-20.84589909497337,-15.474298058708342
-20.46312264232206,-13.96911206705331
-20.067981042489965,-12.466548945034374
-19.599542012176123,-10.978948276349897
-18.855759070029787,-9.622209061069348
-17.830516851599715,-8.452547858421621
-16.731227710264463,-7.35566662597458
-15.628906515963664,-6.2607713725802965
-14.45713299950454,-5.241223089107614
-13.186027935051113,-4.349552126384248
-11.862927748366328,-3.5313107982724397
-10.491862417388978,-2.802972998562652
-9.036408710995039,-2.260169207485784
-7.547934094866709,-1.8159289391946623
-6.047915943341829,-1.4123432052067726
-4.542365826063985,-1.029914817645089
-3.0232082532924442,-0.7057400300622607
-1.486048936843872,-0.48195695877075195
